grid_id,lte_min_rsrp,lte_mean_rsrp,lte_median_rsrp,lte_point_count,lte_signal_class,nr_min_rsrp,nr_mean_rsrp,nr_median_rsrp,nr_point_count,nr_signal_class,VV,VH,NDVI,NDBI,population,nightlight,tree_ratio,grass_ratio,crop_ratio,builtup_ratio,water_ratio,cell_count,operator_count,gsm_count,umts_count,lte_count,nr_count
96481,-64.02,-53.47239,-53.65,293.0,Excellent,-136.05,-59.944225,-54.16,783.0,Excellent,-11.783122188591513,-19.55478918330012,0.4465538278492058,-0.0074735691244764,65.79776036652426,1.8907767385517795,0.13447411624086764,0.15087295194673436,0.6908402446404908,0.023812687171907272,0.0,6,4,0,0,6,0
96482,-76.76,-67.31977,-68.98,446.0,Excellent,-123.47,-82.421906,-82.57,1354.0,Excellent,-10.022918091391892,-16.8464385964463,0.6684775878041254,-0.2286407989393338,116.21004329174755,3.973094844818116,0.5890247199374999,0.15445119325881604,0.17194058384095973,0.08458350296272434,0.0,8,3,0,0,8,0
96483,-83.66,-68.16911,-70.59,631.0,Excellent,-132.0,-96.56258,-96.75,1608.0,Good,-11.22822859471264,-18.89484206014137,0.578500469577176,-0.0756329927758255,111.05394281642695,3.049553222872199,0.1552465997257845,0.2930436573200702,0.47626775799178334,0.07537969657494478,0.0,7,4,2,0,5,0
96484,-78.96,-64.91644,-63.54,512.0,Excellent,-131.62,-102.956566,-101.96,1300.0,Poor,-10.81617406859357,-18.41321718060673,0.6152837915263051,-0.1592294422026013,117.28055619422128,3.981199444507591,0.11792745552150273,0.56238052917744,0.2410444048640423,0.07864761043701501,0.0,13,4,0,0,13,0
96485,-84.14,-59.535355,-60.12,551.0,Excellent,-127.68,-98.963646,-98.665,1130.0,Good,-10.653914155418134,-18.29703581987106,0.6194539287834864,-0.1505480062048523,122.45593087231995,6.6694372734163165,0.17164666291039082,0.5477060462608082,0.17568404884526262,0.09736520941237731,0.0,5,3,1,0,4,0
96486,-83.61,-73.744446,-75.41,596.0,Excellent,-131.86,-96.94542,-104.41,1219.0,Poor,-11.646569558968944,-18.256913884238,0.6714806128137288,-0.1549566533338118,76.82015324080106,1.695951053600428,0.3479485216861214,0.41265421439984057,0.2012940894310412,0.038103174482996785,0.0,10,4,0,0,10,0
96487,-83.61,-71.79154,-74.09,549.0,Excellent,-126.23,-99.74567,-104.72,1270.0,Poor,-11.431635274402025,-18.19241512256844,0.6590122019460763,-0.1631583563828155,53.07985129806342,0.981804282840239,0.3120736840948309,0.5191145598628315,0.1256552200838496,0.04315653595848797,0.0,14,4,0,0,14,0
96488,-83.29,-68.400085,-66.63,603.0,Excellent,-127.78,-101.61134,-105.085,2120.0,Poor,-12.340295143031398,-18.76604149871809,0.7081619846106179,-0.1912585785028073,105.49885486598107,0.8784149282929948,0.1314267959707996,0.525363747259957,0.2909609239471078,0.0522485328221355,0.0,5,4,1,0,4,0
96489,-78.56,-75.79068,-77.01,161.0,Excellent,-121.46,-100.573395,-102.619995,572.0,Poor,-12.309963333264722,-19.255426255536303,0.6365413682721105,-0.1181024988223653,95.4509195980488,0.8061712503068673,0.08601773153575613,0.5954933567799922,0.28496800508010944,0.03352090660414223,0.0,3,2,0,1,2,0
96516,-88.14,-82.249146,-86.85,105.0,Good,-136.04,-97.85748,-92.265,238.0,Good,-13.234949393928831,-21.668862087946867,0.4515634719886421,0.0099653573118131,12.389518402677544,0.9057518514488028,0.026273765558747095,0.22035728940735094,0.7419727123512515,0.01139623268265041,0.0,2,2,1,0,1,0
96517,-90.0,-81.17496,-81.23,654.0,Good,-139.62,-92.48557,-91.9,1181.0,Good,-12.60272394411033,-20.66069512270848,0.4791229660208285,-0.0017802044300211,55.800159737007576,0.9680684675943008,0.07694158294663728,0.21930629917048106,0.6668530232633118,0.03689909461956998,0.0,5,3,0,0,5,0
96518,-89.67,-76.91659,-78.47,592.0,Excellent,-139.61,-102.82136,-103.865,1152.0,Poor,-12.717672648239828,-20.25803669235008,0.5670440377641162,-0.0848508746276395,34.307818067029984,0.9709914318277902,0.08556182124420163,0.2326222395473073,0.641470147445592,0.04034579176289904,0.0,5,3,0,0,5,0
96519,-73.04,-56.016663,-54.57,494.0,Excellent,-137.93,-92.78888,-93.405,1036.0,Good,-12.642136250303922,-19.807441999372816,0.6401312810776945,-0.1660962694500415,52.48956542606739,1.0821970603457276,0.07834502656012006,0.25939423190594874,0.6067094468440988,0.05449245598797101,0.0,3,2,0,0,3,0
96583,-70.55,-67.02849,-66.99,179.0,Excellent,-108.9,-93.821884,-93.305,260.0,Good,-10.52694943938292,-17.30617763879375,0.5747490859504121,-0.1289849128794273,574.7791797450946,4.146383101966419,0.4084840844010516,0.2176464264422748,0.2230925225515779,0.06411611497151122,0.08554329023367639,12,4,0,0,12,0
96584,-80.71,-70.42712,-70.71,481.0,Excellent,-132.27,-91.46049,-90.83,821.0,Good,-10.951265575100514,-17.53838502272887,0.5634134741925232,-0.0566128295492455,587.4034896185585,3.180985915901759,0.3562864259016473,0.436443077741004,0.05605465858176775,0.11201305285399246,0.03832712176066934,25,4,0,2,23,0
96585,-69.53,-56.99249,-56.11,253.0,Excellent,-112.6,-83.03343,-79.604996,396.0,Excellent,-10.85983350860729,-17.976014393414705,0.5635019431871697,-0.094118585105397,72.6669077666951,4.063090971350743,0.20895686127718296,0.4188280170925678,0.2563293884122086,0.07170370797500863,0.043185146109984605,21,4,0,0,18,3
96586,-68.76,-60.305676,-61.97,222.0,Excellent,-119.11,-90.41695,-87.29,298.0,Excellent,-11.10694700848778,-17.806298581202505,0.60893364937081,-0.1110698752859101,126.28167243664168,7.590642988207293,0.265608282555671,0.4308916809171522,0.1826466346253692,0.04518326258788818,0.06765077477929156,19,4,0,3,16,0
96587,-73.54,-56.26949,-52.75,528.0,Excellent,-119.17,-84.990555,-85.795,612.0,Excellent,-8.818813105512005,-15.957339237030364,0.5789743795066623,-0.1121399192027761,1558.1331257184345,12.349515823993414,0.3100156861595298,0.36106411778790937,0.0036977311265203603,0.28906269088492414,0.035474420809327646,18,4,0,1,16,1
96588,-71.07,-61.730385,-63.84,548.0,Excellent,-116.36,-80.67992,-79.56,720.0,Excellent,-9.680776690008097,-16.63423876899728,0.508648617470785,-0.0417404369967798,4027.0978320211184,26.14242536000675,0.223405947474167,0.35122481845243114,0.028526931541277233,0.37686443446414364,0.019977868067981047,24,4,0,1,20,3
96589,-70.79,-57.489414,-58.47,1501.0,Excellent,-131.16,-74.15178,-73.78,2381.0,Excellent,-7.214963699006893,-14.270154721260845,0.382535605119609,-0.0243008285774509,6233.875580653957,31.074804444937545,0.23442544481538014,0.10871114653502265,0.003177645405070989,0.6505027423531876,0.0021861125289634868,24,4,0,3,21,0
96590,-79.86,-60.200455,-59.165,5146.0,Excellent,-122.28,-77.15783,-76.05,8227.0,Excellent,-5.705928933080643,-12.495155900551383,0.371437895768152,-0.0271035454364197,7472.037142161295,32.10962631594449,0.28197046727848446,0.04606690151255446,6.23073816165858e-05,0.6718380164457279,6.23073816165858e-05,27,4,0,5,19,3
96591,-78.81,-54.402542,-52.61,4358.0,Excellent,-112.58,-71.26033,-71.57,6270.0,Excellent,-7.26432144210797,-14.091526556451717,0.3666317944415881,0.0014726933201361,5357.992368251203,32.848874529835065,0.19237935882506155,0.18981868577853994,0.0,0.6176773424905085,0.0,6,3,0,1,5,0
96592,-88.2,-68.67653,-73.43,1381.0,Excellent,-119.25,-88.159294,-88.045,3066.0,Excellent,-7.648422265782607,-14.993969349578329,0.4460571116562299,-0.0355583381276211,4631.309215013655,13.32589485096218,0.36447878108299686,0.13260531145488477,0.0,0.5029159074621183,0.0,18,4,0,3,15,0
96597,-81.91,-71.55316,-73.08,2372.0,Excellent,-132.61,-87.38008,-84.21,3347.0,Excellent,-10.387195973998626,-17.24133771448598,0.5274438183545657,-0.0813196793276314,228.7938623609788,13.991461724680862,0.3307902963357738,0.39700993389863193,0.11805878821244789,0.10542717376881898,0.04871380778432741,26,4,1,5,20,0
96599,-80.7,-58.538662,-55.64,1026.0,Excellent,-132.96,-83.75383,-83.985,2124.0,Excellent,-6.852135562114818,-14.86458651594674,0.4140168919682923,-0.019655445595884,6062.64054336922,23.643314925610834,0.26266007834727384,0.18449094431899188,0.0,0.5528489773337343,0.0,4,2,0,1,3,0
96600,-72.17,-55.511826,-55.26,1036.0,Excellent,-117.13,-80.60892,-79.68,1849.0,Excellent,-6.25121694639698,-14.66513337872539,0.3976449449795672,-0.0184041057900124,2216.9343631177558,52.51991493523923,0.1997266064376511,0.2618461787336071,6.23126192339751e-05,0.526960471073627,0.007664452165778937,32,4,1,2,28,1
96603,-75.51,-67.89459,-67.78,677.0,Excellent,-123.37,-86.58601,-82.68,1021.0,Excellent,-3.9718738342976514,-11.592323345097087,0.2876654759800516,0.0060238739576028,1913.5141563948464,48.23724227345318,0.18114671472645627,0.05147936585514859,0.006792314506521672,0.757897424932034,0.0017758499557076089,45,3,0,2,38,5
96604,-65.83,-56.221497,-55.03,824.0,Excellent,-119.93,-91.76156,-91.22,1519.0,Good,-5.350770247029672,-14.38896790639681,0.3155255607195628,0.0178026199771329,4939.450741012306,30.39656249346718,0.12810628351997935,0.08021579859384396,0.0041980387322162515,0.7442663989018973,0.0,29,4,0,3,22,4
96605,-74.63,-54.00804,-55.16,3278.0,Excellent,-118.13,-81.5876,-84.2,5384.0,Excellent,-3.7090042645724255,-13.087268529525748,0.284802437330086,0.0252275630320193,7192.830732066959,43.39329056763181,0.06472317997901773,0.097341244327078,0.00573310000153958,0.832015526779271,0.0,33,4,0,0,30,3
